weekday;date;nr1asc;nr2asc;nr3asc;nr4asc;nr5asc;nr6asc;additionalNr;six;currency1;rateSix;fiveAddNr;currency2;rateFiveAddNr;five;currency3;rateFive;four;currency4;rateFour;three;currency5;rateThree;nr1;nr2;nr3;nr4;nr5;nr6;additionalNr;
Wednesday;25.03.2009;2;11;13;30;38;44;45;JP;;695814,90;JP;;126511,80;95;EUR;1498,10;4153;EUR;57,10;74266;EUR;5,10;30;2;11;44;38;13;45;
Sunday;29.03.2009;3;13;18;25;35;40;26;4;EUR;497483,60;6;EUR;60301,00;234;EUR;1131,20;9532;EUR;46,20;149350;EUR;4,70;3;13;18;25;35;40;26;
Wednesday;01.04.2009;5;11;17;18;33;42;6;1;EUR;717847,80;1;EUR;130517,70;98;EUR;1498,20;5290;EUR;46,20;88052;EUR;4,40;42;17;33;18;11;5;6;
Sunday;05.04.2009;16;17;36;37;40;45;26;JP;;836069,40;4;EUR;38003,10;95;EUR;1800,10;4949;EUR;57,50;85777;EUR;5,30;17;36;45;37;40;16;26;
Wednesday;08.04.2009;2;4;8;11;14;18;15;3;EUR;627050,70;6;EUR;31669,10;225;EUR;950,00;9278;EUR;38,40;135026;EUR;4,20;4;8;11;2;14;18;15;
Sunday;12.04.2009;8;15;18;21;33;36;28;JP;;854783,10;6;EUR;25902,50;160;EUR;1092,70;6165;EUR;47,20;102272;EUR;4,50;8;15;21;18;33;36;28;
Wednesday;15.04.2009;14;16;18;24;32;41;40;DJP;;1791290,80;7;EUR;24324,80;115;EUR;1665,70;6029;EUR;52,90;100756;EUR;5,00;32;14;16;24;41;18;40;
Sunday;19.04.2009;11;14;21;27;29;34;22;3JP;;3250893,60;8;EUR;33172,70;258;EUR;1157,10;12007;EUR;41,40;186271;EUR;4,20;11;14;21;27;29;34;22;
Wednesday;22.04.2009;1;4;12;30;33;38;3;1;EUR;5140959,10;10;EUR;34364,80;228;EUR;1695,60;12430;EUR;51,80;213392;EUR;4,80;30;1;38;12;33;4;3;
Sunday;26.04.2009;9;11;25;31;40;42;3;JP;;808317,30;3;EUR;48988,90;82;EUR;2016,30;4791;EUR;57,50;86494;EUR;5,00;42;9;25;40;11;31;3;
Wednesday;29.04.2009;3;16;26;31;41;45;42;2;EUR;949156,40;4;EUR;49545,20;146;EUR;1527,00;7386;EUR;50,30;125812;EUR;4,70;41;16;3;45;26;31;42;
Sunday;03.05.2009;1;9;13;15;28;41;35;1;EUR;823079,00;3;EUR;49883,50;124;EUR;1357,70;5974;EUR;46,90;99445;EUR;4,50;28;15;13;9;1;41;35;
Wednesday;06.05.2009;2;14;20;24;28;32;35;JP;;702471,30;2;EUR;63861,00;96;EUR;1496,70;5149;EUR;46,50;79371;EUR;4,80;20;14;24;2;32;28;35;
Sunday;10.05.2009;14;18;25;30;31;43;34;2;EUR;934514,00;3;EUR;70700,40;118;EUR;2022,10;6675;EUR;59,50;115499;EUR;5,50;14;43;31;30;25;18;34;
Wednesday;13.05.2009;1;2;21;27;35;38;34;JP;;687543,30;1;EUR;125007,80;69;EUR;2038,10;4372;EUR;53,60;75704;EUR;4,90;38;35;21;2;27;1;34;
Sunday;17.05.2009;22;29;32;34;44;45;9;DJP;;1872527,70;3;EUR;71817,20;152;EUR;1594,60;8013;EUR;50,40;131016;EUR;4,90;44;29;45;22;32;34;9;
Wednesday;20.05.2009;9;13;29;33;41;44;11;1;EUR;3222612,50;13;EUR;18882,30;234;EUR;1180,10;10714;EUR;42,90;164119;EUR;4,40;44;13;41;9;29;33;11;
Sunday;24.05.2009;12;15;20;25;28;36;29;JP;;771920,60;3;EUR;46783,00;91;EUR;1735,00;4811;EUR;54,60;85173;EUR;4,90;15;36;12;28;25;20;29;
Wednesday;27.05.2009;10;27;30;34;37;44;9;2;EUR;898371,40;2;EUR;93165,60;133;EUR;1576,10;6603;EUR;52,90;111982;EUR;4,90;10;30;34;37;44;27;9;
Sunday;31.05.2009;8;27;33;38;42;44;10;2;EUR;415902,40;2;EUR;75618,60;129;EUR;1318,90;5673;EUR;49,90;96101;EUR;4,70;38;42;33;27;44;8;10;
Wednesday;03.06.2009;6;10;13;20;31;41;30;JP;;665232,60;1;EUR;120951,30;105;EUR;1295,90;4646;EUR;48,80;75621;EUR;4,70;31;13;41;10;6;20;30;
Sunday;07.06.2009;1;2;4;8;12;22;15;1;EUR;1819226,50;17;EUR;12342,10;371;EUR;636,20;12651;EUR;31,00;164060;EUR;3,80;2;1;4;8;12;22;15;
Wednesday;10.06.2009;1;15;16;18;30;44;42;JP;;699577,90;1;EUR;127195,90;80;EUR;1788,60;3875;EUR;61,50;70259;EUR;5,40;15;16;44;18;30;1;42;
Sunday;14.06.2009;10;19;25;34;37;39;18;DJP;;1743496,00;3;EUR;63267,70;112;EUR;1906,50;6583;EUR;54,00;113652;EUR;5,00;39;10;19;34;37;25;18;
Wednesday;17.06.2009;9;14;19;21;26;27;5;3JP;;3045116,40;4;EUR;59164,50;214;EUR;1244,10;9919;EUR;44,70;166054;EUR;4,20;26;14;19;27;9;21;5;
Sunday;21.06.2009;3;24;28;32;39;45;20;2;EUR;2434622,00;6;EUR;55276,50;231;EUR;1615,20;12933;EUR;48,00;214429;EUR;4,60;3;28;45;32;24;39;20;
Wednesday;24.06.2009;5;12;21;23;26;32;42;JP;;664905,30;3;EUR;40297,20;93;EUR;1462,40;5001;EUR;45,30;83285;EUR;4,30;23;12;5;21;26;32;42;
Sunday;28.06.2009;14;22;24;37;38;39;17;DJP;;1823100,30;7;EUR;30082,90;118;EUR;2007,60;6760;EUR;58,40;119336;EUR;5,20;38;24;22;39;14;37;17;
Wednesday;01.07.2009;3;4;14;17;36;41;7;1;EUR;3208444,80;8;EUR;31485,10;190;EUR;1491,30;9607;EUR;49,10;160037;EUR;4,70;41;36;4;17;3;14;7;
Sunday;05.07.2009;4;7;8;33;40;43;3;JP;;821360,90;7;EUR;21334,00;88;EUR;1909,10;6150;EUR;45,50;103564;EUR;4,30;40;43;4;7;33;8;3;
Wednesday;08.07.2009;3;5;21;22;28;39;41;2;EUR;960590,00;4;EUR;49991,70;193;EUR;1165,60;9119;EUR;41,10;144311;EUR;4,10;28;3;22;39;5;21;41;
Sunday;12.07.2009;7;13;21;26;39;43;24;3;EUR;269925,60;3;EUR;49077,30;212;EUR;781,30;8975;EUR;30,70;108135;EUR;4,00;7;21;43;26;13;39;24;
Wednesday;15.07.2009;16;22;24;27;32;40;4;JP;;644138,30;2;EUR;58558,00;82;EUR;1606,70;4967;EUR;44,20;74224;EUR;4,70;27;16;40;22;24;32;4;
Sunday;19.07.2009;12;24;29;39;42;44;40;1;EUR;1736338,50;JP;;198581,80;139;EUR;1607,20;7080;EUR;52,50;119102;EUR;5,00;42;24;44;12;29;39;40;
Wednesday;22.07.2009;19;23;30;36;41;45;24;JP;;653926,20;3;EUR;105825,80;74;EUR;1807,50;3719;EUR;59,90;66526;EUR;5,30;41;23;45;36;30;19;24;
Sunday;26.07.2009;1;20;23;34;42;45;31;1;EUR;1785739,30;3;EUR;68594,70;148;EUR;1564,20;7134;EUR;54,00;119701;EUR;5,10;42;45;20;23;34;1;31;
Wednesday;29.07.2009;1;12;17;23;27;32;31;JP;;648216,30;JP;;117857,50;121;EUR;1095,70;5176;EUR;42,60;78510;EUR;4,50;12;23;1;32;27;17;31;
Sunday;02.08.2009;7;8;13;25;27;45;40;DJP;;1837798,70;2;EUR;167072,60;172;EUR;1414,60;8852;EUR;45,80;147494;EUR;4,30;27;13;7;25;8;45;40;
Wednesday;05.08.2009;7;12;24;28;35;39;40;2;EUR;1621418,20;3;EUR;85153,80;395;EUR;727,50;10302;EUR;46,40;169966;EUR;4,50;7;12;28;39;24;35;40;
Sunday;09.08.2009;12;16;18;22;26;43;14;JP;;804632,10;3;EUR;48765,50;111;EUR;1482,70;5128;EUR;53,40;91247;EUR;4,80;26;18;16;43;12;22;14;
Wednesday;12.08.2009;10;12;17;22;42;44;38;1;EUR;1914107,00;2;EUR;100861,30;170;EUR;1334,90;7280;EUR;51,90;127964;EUR;4,70;12;10;42;44;17;22;38;
Sunday;16.08.2009;13;27;29;30;31;41;39;JP;;762536,20;2;EUR;69321,40;81;EUR;1925,50;5282;EUR;49,20;86833;EUR;4,70;29;13;41;31;27;30;39;
Wednesday;19.08.2009;1;4;20;25;40;42;21;DJP;;1859429,80;2;EUR;99717,60;123;EUR;1824,10;6536;EUR;57,20;116800;EUR;5,10;20;4;42;40;25;1;21;
Sunday;23.08.2009;6;20;26;35;36;40;18;1;EUR;3294072,50;5;EUR;52168,80;168;EUR;1746,70;8764;EUR;55,80;154677;EUR;5,00;40;35;6;36;20;26;18;
Wednesday;26.08.2009;2;3;13;22;23;29;33;2;EUR;332885,60;1;EUR;121049,30;90;EUR;1513,10;4814;EUR;47,10;82678;EUR;4,30;2;22;3;29;23;13;33;
Sunday;30.08.2009;3;6;13;15;16;30;10;2;EUR;415246,10;8;EUR;18874,80;153;EUR;1110,20;6633;EUR;42,60;105212;EUR;4,30;3;16;13;15;6;30;10;
Wednesday;02.09.2009;12;24;26;38;41;44;1;1;EUR;684456,10;1;EUR;124446,50;88;EUR;1590,90;4318;EUR;54,00;72433;EUR;5,10;24;38;44;41;26;12;1;
Sunday;06.09.2009;14;25;37;40;42;43;24;1;EUR;821179,20;1;EUR;149305,30;89;EUR;1887,20;4885;EUR;57,30;82087;EUR;5,40;14;43;40;25;37;42;24;
Wednesday;09.09.2009;14;16;27;36;39;44;19;JP;;664202,20;3;EUR;40254,60;103;EUR;1319,00;4986;EUR;45,40;76630;EUR;4,70;39;27;36;44;14;16;19;
Sunday;13.09.2009;5;30;36;41;42;45;28;DJP;;1790085,60;6;EUR;34117,60;117;EUR;1968,30;6559;EUR;58,50;118115;EUR;5,10;41;42;30;36;5;45;28;
Wednesday;16.09.2009;15;19;25;27;31;39;36;3JP;;3073028,10;3;EUR;77754,00;173;EUR;1516,80;9038;EUR;48,30;149139;EUR;4,60;19;27;31;25;39;15;36;
Sunday;20.09.2009;6;8;29;32;36;39;28;3;EUR;1582890,40;3;EUR;101554,10;222;EUR;1543,80;11454;EUR;49,80;194309;EUR;4,70;36;32;39;29;6;8;28;
Wednesday;23.09.2009;23;25;32;36;40;42;4;JP;;659606,00;1;EUR;119928,30;63;EUR;2141,50;3881;EUR;57,90;65795;EUR;5,40;40;36;25;23;32;42;4;
Sunday;27.09.2009;6;22;35;37;38;41;25;DJP;;1829808,80;4;EUR;53191,00;135;EUR;1773,00;6822;EUR;58,40;122522;EUR;5,20;35;22;37;6;41;38;25;
Wednesday;30.09.2009;2;12;18;34;35;37;13;3JP;;3159107,30;9;EUR;26854,50;160;EUR;1699,30;7679;EUR;59,00;135054;EUR;5,30;34;37;2;12;35;18;13;
Sunday;04.10.2009;3;5;14;30;34;37;17;3;EUR;1677762,60;8;EUR;42595,00;256;EUR;1497,40;11986;;53,30;206848;EUR;4,90;34;5;14;3;30;37;17;
Wednesday;07.10.2009;1;17;22;27;31;34;44;JP;;721894,00;2;EUR;65626,70;72;EUR;2050,80;5005;EUR;49,10;84887;EUR;4,60;1;34;31;22;17;27;44;
Sunday;11.10.2009;3;4;11;16;25;38;44;DJP;;1990372,90;5;EUR;46126,50;177;EUR;1465,80;8899;EUR;48,50;151211;EUR;4,50;25;16;3;38;4;11;44;
Wednesday;14.10.2009;2;21;27;37;40;41;9;3JP;;3257897,40;8;EUR;28807,30;166;EUR;1561,80;8026;EUR;53,80;140844;EUR;4,90;21;40;41;2;27;37;9;
Sunday;18.10.2009;6;10;16;27;34;40;5;4JP;;5010086,90;9;EUR;35397,70;321;EUR;1116,50;14338;EUR;41,60;217735;EUR;4,30;6;10;40;34;27;16;5;
Wednesday;21.10.2009;1;6;8;20;22;45;3;1;EUR;7920342,90;18;EUR;29396,50;462;EUR;1288,40;22320;EUR;44,40;357312;EUR;4,40;1;20;6;22;45;8;3;
Sunday;25.10.2009;2;4;13;20;22;42;23;JP;;824599,60;1;EUR;149927,20;109;EUR;1547,40;5687;EUR;49,40;93020;EUR;4,80;13;20;4;22;2;42;23;
Wednesday;28.10.2009;3;21;24;29;39;40;4;DJP;;1816727,20;4;EUR;45096,70;146;EUR;1389,90;7263;EUR;46,50;120839;EUR;4,40;39;24;21;40;3;29;4;
Sunday;01.11.2009;6;8;14;20;36;38;28;3JP;;3251420,90;9;EUR;28983,70;154;EUR;1905,50;9476;EUR;51,60;159754;EUR;4,80;38;36;6;14;8;20;28;
Wednesday;04.11.2009;5;11;26;29;41;45;19;2;EUR;2462501,80;9;EUR;33809,70;265;EUR;1291,70;12316;EUR;46,30;202006;EUR;4,50;45;11;5;41;29;26;19;
Sunday;08.11.2009;3;5;17;22;42;44;7;JP;;857491,00;8;EUR;19488,40;146;EUR;1201,30;6862;EUR;42,60;108857;EUR;4,20;5;22;3;44;42;17;7;
Wednesday;11.11.2009;3;15;31;32;36;37;33;1;EUR;1958596,90;6;EUR;33366,80;146;EUR;1542,60;6296;EUR;59,60;113143;EUR;5,30;37;36;3;15;31;32;33;
Sunday;15.11.2009;7;23;26;29;38;41;45;JP;;896686,40;4;EUR;40758,40;131;EUR;1400,10;6392;EUR;47,80;105614;EUR;4,60;29;38;23;7;41;26;45;
Wednesday;18.11.2009;5;14;16;35;39;43;4;DJP;;2007907,70;JP;;202040,20;163;EUR;1394,40;8204;EUR;46,10;130279;EUR;4,60;35;5;39;16;14;43;4;
Sunday;22.11.2009;1;2;20;21;36;38;19;3JP;;3433883,70;3;EUR;153769,50;153;EUR;1906,30;8396;EUR;57,80;148877;EUR;5,20;36;20;38;2;21;1;19;
Wednesday;25.11.2009;12;14;18;23;25;43;30;2;EUR;2570786,10;7;EUR;44355,50;227;EUR;1538,70;10775;EUR;54,00;184203;EUR;5,00;18;25;12;23;14;43;30;
Sunday;29.11.2009;2;4;12;22;26;39;41;JP;;854805,00;4;EUR;38854,70;168;EUR;1040,70;7203;EUR;40,40;111733;EUR;4,10;26;12;39;22;4;2;41;
Wednesday;02.12.2009;1;5;20;30;35;42;37;DJP;;1977965,00;4;EUR;51052,70;118;EUR;1946,90;6909;EUR;55,40;122799;EUR;4,90;20;5;1;35;42;30;37;
Sunday;06.12.2009;9;14;20;34;36;41;39;3JP;;3417665,40;6;EUR;43627,20;193;EUR;1525,80;9495;EUR;51,60;158435;EUR;4,90;14;36;41;20;34;9;39;
Wednesday;09.12.2009;11;19;20;41;42;44;38;4JP;;5070922,30;4;EUR;75148,00;196;EUR;1725,30;10046;EUR;56,10;179571;EUR;5,00;44;41;19;11;42;20;38;
Sunday;13.12.2009;1;3;18;19;34;38;12;1;EUR;7529720,10;13;EUR;34388,70;315;EUR;1596,60;15983;EUR;52,40;271824;EUR;4,90;34;18;1;3;38;19;12;
Wednesday;16.12.2009;9;18;32;40;42;45;34;0;;718228,90;1;EUR;130587,00;91;EUR;1614,40;4672;EUR;52,40;79548;EUR;4,90;42;32;45;18;9;40;34;
Sunday;20.12.2009;8;17;23;29;37;42;38;DJP;;1853372,60;3;EUR;68796,50;165;EUR;1407,20;7894;EUR;49,00;130274;EUR;4,70;37;23;8;17;29;42;38;
Wednesday;23.12.2009;6;21;22;25;29;39;18;1;EUR;3341702,60;4;EUR;67651,30;185;EUR;1645,50;10302;EUR;49,20;173801;EUR;4,60;6;29;22;25;39;21;18;
Sunday;27.12.2009;1;12;15;29;30;43;7;JP;;745838,80;4;EUR;33901,70;115;EUR;1326,50;4993;EUR;50,90;83185;EUR;4,80;15;1;29;30;43;12;7;
Wednesday;30.12.2009;8;20;22;28;35;41;27;1;EUR;1978067,40;3;EUR;74680,50;181;EUR;1392,50;8706;EUR;48,20;144496;EUR;4,60;28;22;20;8;35;41;27;
Sunday;03.1.2010;5;14;34;35;39;42;22;JP;;870346,70;4;EUR;39561,20;101;EUR;1762,60;5612;EUR;52,80;97391;EUR;4,80;42;35;5;39;14;34;22;
Wednesday;06.1.2010;18;19;26;28;34;40;12;DJP;;1878949,10;3;EUR;61127,40;103;EUR;2002,90;6257;EUR;54,90;111801;EUR;4,90;40;26;18;34;19;28;12;
Sunday;10.1.2010;4;9;18;24;37;41;1;3JP;;3319302,40;4;EUR;65470,60;195;EUR;1510,80;9207;EUR;53,30;157277;EUR;4,90;24;18;9;4;41;37;1;
Wednesday;13.1.2010;2;28;29;30;41;42;4;1;EUR;5167318,20;4;EUR;84000,70;220;EUR;1718,10;11213;EUR;56,10;196175;EUR;5,10;28;29;42;41;2;30;4;
Sunday;17.1.2010;3;4;12;25;32;39;19;2;EUR;428677,70;1;EUR;155882,80;99;EUR;1771,30;5467;EUR;53,40;98310;EUR;4,70;32;4;25;3;39;12;19;
Wednesday;20.1.2010;4;8;9;12;21;31;17;2;EUR;365687,60;6;EUR;22162,80;160;EUR;934,90;6980;EUR;35,70;101240;EUR;3,90;21;9;8;4;12;31;17;
Sunday;24.1.2010;5;10;11;19;38;44;28;JP;;830551,10;3;EUR;50336,40;129;EUR;1316,90;6558;EUR;43,10;104640;EUR;4,30;38;19;44;10;11;5;28;
Wednesday;27.1.2010;1;7;23;25;27;42;8;DJP;;1881263,80;4;EUR;47759,60;135;EUR;1591,90;7487;EUR;47,80;126298;EUR;4,50;7;23;42;25;27;1;8;
Sunday;31.1.2010;3;20;40;41;44;45;12;2;EUR;1654748,40;4;EUR;64919,60;204;EUR;1432,00;11414;EUR;42,60;159557;EUR;4,80;44;20;45;40;3;41;12;
Wednesday;03.2.2010;5;11;17;34;35;39;38;1;EUR;719095,80;6;EUR;21790,70;113;EUR;1301,60;5794;EUR;42,30;87848;EUR;4,40;17;39;11;5;34;35;38;
Sunday;07.2.2010;18;22;25;28;42;45;8;JP;;856030,80;2;EUR;77820,90;104;EUR;1683,60;4987;EUR;58,50;88350;EUR;5,20;18;25;45;42;22;28;8;
Wednesday;10.2.2010;3;15;16;22;39;40;9;DJP;;1913922,80;7;EUR;27477,70;143;EUR;1513,10;7836;EUR;46,00;128269;EUR;4,40;15;3;22;40;39;16;9;
Sunday;14.2.2010;9;10;13;18;26;41;40;1;EUR;3293350,90;6;EUR;41800,80;288;EUR;979,70;9871;EUR;47,60;163853;EUR;4,50;10;26;9;41;13;18;40;
Wednesday;17.2.2010;11;15;18;30;36;45;37;JP;;688589,60;3;EUR;41732,70;77;EUR;1829,10;4047;EUR;58,00;71806;EUR;5,20;45;36;30;11;15;18;37;
Sunday;21.2.2010;6;17;28;34;36;44;29;JP;;1876544,80;3;EUR;71997,20;147;EUR;1652,90;7889;EUR;51,30;133371;EUR;4,80;34;6;28;36;17;44;29;
Wednesday;24.2.2010;7;8;11;31;33;39;38;2;EUR;1603039,80;5;EUR;48346,70;176;EUR;1545,10;9278;EUR;48,80;162266;EUR;4,40;8;7;33;39;11;31;38;
Sunday;28.2.2010;4;11;18;19;24;29;42;JP;;836245,70;6;EUR;25340,70;159;EUR;1075,70;6905;EUR;41,20;106145;EUR;4,20;18;11;24;4;29;19;42;
Wednesday;03.3.2010;8;13;31;34;38;42;3;DJP;;1936368,50;4;EUR;50005,50;117;EUR;1923,20;6765;EUR;55,40;115686;EUR;5,10;8;42;31;34;13;38;3;
Sunday;07.3.2010;6;10;14;20;29;32;18;3JP;;3391728,50;5;EUR;52922,10;232;EUR;1283,10;11384;EUR;43,50;176590;EUR;4,40;6;29;10;14;20;32;18;
Wednesday;10.3.2010;1;2;7;20;23;29;25;2;EUR;2597236,00;10;EUR;32777,10;260;EUR;1418,20;13024;EUR;47,10;215428;EUR;4,50;29;7;1;23;2;20;25;
Sunday;14.3.2010;2;4;12;14;17;26;43;JP;;891408,40;4;EUR;40518,50;184;EUR;990,90;7824;EUR;38,80;118011;EUR;4,10;2;17;26;14;12;4;43;
Wednesday;17.3.2010;9;23;31;33;37;45;5;2;EUR;1021168,40;5;EUR;41851,90;159;EUR;1480,60;7768;EUR;50,50;129286;EUR;4,80;9;23;45;33;37;31;5;
Sunday;21.3.2010;2;5;7;11;26;34;44;JP;;821609,00;3;EUR;49794,40;167;EUR;1006,30;7757;EUR;36,10;117033;EUR;3,80;26;2;34;5;7;11;44;
Wednesday;24.3.2010;11;19;24;30;38;45;35;DJP;;1896865,60;1;EUR;195501,10;117;EUR;1879,80;6626;EUR;55,30;117536;EUR;4,90;45;19;24;38;11;30;35;
Sunday;28.3.2010;10;13;17;25;32;39;33;1;EUR;3292964,50;3;EUR;84612,00;198;EUR;1442,20;9264;EUR;51,30;159244;EUR;4,70;17;13;25;32;39;10;33;
Wednesday;31.3.2010;13;16;24;35;38;43;29;1;EUR;679941,90;1;EUR;123625,80;78;EUR;1783,00;3985;EUR;58,10;69246;EUR;5,30;35;24;13;43;16;38;29;
Sunday;04.4.2010;15;28;29;31;34;41;39;JP;;865341,10;2;EUR;78667,30;87;EUR;2034,50;5527;EUR;53,30;95232;EUR;4,90;41;34;15;31;29;28;39;
Wednesday;07.4.2010;3;5;16;36;37;42;38;1;EUR;1811053,50;4;EUR;42986,90;148;EUR;1307,00;6697;EUR;48,10;110121;EUR;4,60;5;42;37;16;36;3;38;
Sunday;11.4.2010;2;12;30;31;39;44;11;1;EUR;824514,70;5;EUR;29982,30;92;EUR;1833,10;4853;EUR;57,90;86349;EUR;5,20;2;31;12;30;44;39;11;
Wednesday;14.4.2010;9;11;12;14;15;43;19;1;EUR;682034,40;6;EUR;20667,70;77;EUR;1811,70;3990;EUR;58,20;76159;EUR;4,80;43;15;12;14;11;9;19;
Sunday;18.4.2010;5;6;9;28;33;38;8;JP;;793620,90;4;EUR;36073,60;128;EUR;1268,20;5919;EUR;45,70;101907;EUR;4,20;38;6;9;28;33;5;8;
Wednesday;21.4.2010;1;3;6;18;21;22;42;2;EUR;890666,80;2;EUR;89792,00;212;EUR;952,90;8913;EUR;37,70;131788;EUR;4,00;3;21;18;6;22;1;42;
Sunday;25.4.2010;12;14;15;18;25;28;4;JP;;774287,30;3;EUR;46926,50;104;EUR;1522,80;5266;EUR;50,10;87398;EUR;4,80;14;15;12;28;25;18;4;
Wednesday;28.4.2010;5;10;25;32;37;45;15;2;EUR;885412,30;3;EUR;60396,20;141;EUR;1445,60;6125;EUR;55,40;107479;EUR;5,00;32;45;25;10;37;5;15;
Sunday;02.5.2010;7;14;17;19;23;42;6;1;EUR;748543,20;1;EUR;136098,70;101;EUR;1515,90;5415;EUR;47,10;93744;EUR;4,30;19;23;42;7;14;17;6;
Wednesday;05.5.2010;6;11;21;34;35;44;17;JP;;711468,00;3;EUR;43119,20;88;EUR;1653,70;5057;EUR;47,90;81548;EUR;4,70;6;11;34;35;21;44;17;
Sunday;09.5.2010;9;35;24;40;13;7;31;1;EUR;1874186,20;4;EUR;52850,80;180;EUR;1321,20;8486;EUR;46,70;138696;EUR;4,50;7;9;13;24;35;40;31;
Wednesday;12.5.2010;6;14;16;20;26;39;19;JP;;729658,60;JP;;132665,20;89;EUR;1676,90;5278;EUR;47,10;90070;EUR;4,40;16;14;20;39;26;6;19;
Sunday;16.5.2010;12;24;25;27;30;31;6;1;EUR;1790775,60;7;EUR;46513,60;141;EUR;1539,30;6944;EUR;52,00;119350;EUR;4,80;25;12;31;27;30;24;6;
Wednesday;19.5.2010;10;20;31;39;41;43;11;1;EUR;661830,30;2;EUR;60166,30;74;EUR;1829,30;4217;EUR;53,50;70650;EUR;5,10;39;41;20;31;43;10;11;
Sunday;23.5.2010;10;15;17;24;37;38;30;JP;;814776,90;5;EUR;29628,20;82;EUR;2032,40;4731;EUR;58,70;84388;EUR;5,20;17;24;15;38;37;10;30;
Wednesday;26.5.2010;7;16;22;31;34;45;32;DJP;;1678067,40;1;EUR;156961,90;112;EUR;1576,60;5538;EUR;53,10;95810;EUR;4,90;31;7;34;45;22;16;32;
Sunday;30.5.2010;2;7;20;22;23;28;10;2;EUR;1506061,30;4;EUR;60638,80;222;EUR;1229,10;9624;EUR;47,20;160950;EUR;4,50;2;23;28;7;20;22;10;
Wednesday;02.6.2010;4;10;17;25;35;42;6;1;EUR;741820,90;JP;;134876,50;92;EUR;1649,30;4897;EUR;51,60;83551;EUR;4,80;4;17;10;25;42;35;6;
Sunday;06.6.2010;4;7;17;29;32;37;15;JP;;764401,80;3;EUR;91286,20;129;EUR;1212,00;5946;EUR;43,80;94359;EUR;4,40;4;29;7;17;37;32;15;
Wednesday;09.6.2010;3;12;19;20;36;40;2;DJP;;1716402,70;3;EUR;57697,00;155;EUR;1256,30;7274;EUR;44,60;114518;EUR;4,50;3;40;12;20;36;19;2;
Sunday;13.6.2010;1;6;14;18;28;31;3;1;EUR;3037596,30;11;EUR;21837,90;213;EUR;1268,70;9704;EUR;46,40;155040;EUR;4,60;28;14;6;18;31;1;3;
Wednesday;16.6.2010;3;23;29;33;34;39;26;JP;;647257,90;2;EUR;58841,60;91;EUR;1454,80;4569;EUR;48,20;79101;EUR;4,40;39;29;23;33;3;34;26;
Sunday;20.6.2010;11;17;35;39;40;42;27;1;EUR;1744366,30;5;EUR;39894,80;130;EUR;1726,20;7217;EUR;51,80;125959;EUR;4,70;35;17;42;40;39;11;27;
Wednesday;23.6.2010;1;13;21;28;37;43;20;JP;;644376,20;1;EUR;117159,30;70;EUR;1882,90;4385;EUR;50,00;70265;EUR;5,00;13;37;1;21;43;28;20;
Sunday;27.6.2010;1;3;12;35;40;43;21;2;EUR;859824,00;2;EUR;97751,90;115;EUR;1912,50;6675;EUR;54,90;119490;EUR;4,90;3;43;40;35;12;1;21;
Wednesday;30.6.2010;5;10;26;36;40;41;9;JP;;625443,90;3;EUR;37905,60;81;EUR;1579,40;4318;EUR;49,30;73160;EUR;4,60;5;10;26;41;40;36;9;
Sunday;04.7.2010;5;8;18;19;20;32;31;1;EUR;1714138,50;5;EUR;39588,80;176;EUR;1265,20;8048;EUR;46,10;133275;EUR;4,40;5;8;18;20;19;32;31;
Wednesday;07.7.2010;6;10;12;16;41;45;8;JP;;674580,90;7;EUR;17521,50;90;EUR;1533,10;4634;EUR;49,60;80155;EUR;4,50;45;41;16;10;6;12;8;
Sunday;11.7.2010;6;15;32;36;43;44;22;1;EUR;1736543,50;3;EUR;64361,30;133;EUR;1633,20;6319;EUR;57,20;110377;EUR;5,20;32;44;36;6;15;43;22;
Wednesday;14.7.2010;1;11;19;27;30;35;18;1;EUR;631259,90;4;EUR;28693,60;102;EUR;1265,80;4642;EUR;46,30;77433;EUR;4,40;30;11;27;19;35;1;18;
Sunday;18.7.2010;13;18;23;29;37;40;43;JP;;755992,50;JP;;137453,10;89;EUR;1737,40;4424;EUR;58,20;77404;EUR;5,30;29;23;40;18;37;13;43;
Wednesday;21.7.2010;4;6;31;37;44;45;2;1;EUR;1717197,30;6;EUR;52036,20;99;EUR;1985,90;5270;EUR;62,10;96705;EUR;5,40;31;6;44;45;4;37;2;
Sunday;25.7.2010;1;15;20;23;43;45;44;JP;;755221,70;2;EUR;68656,50;89;EUR;1735,60;4797;EUR;53,60;82256;EUR;5,00;43;20;1;45;15;23;44;
Wednesday;28.7.2010;4;28;30;35;43;44;9;1;EUR;1723554,10;3;EUR;58686,80;106;EUR;1868,50;5515;EUR;59,80;99465;EUR;5,30;30;28;43;4;35;44;9;
Sunday;01.8.2010;10;18;22;31;33;38;32;JP;;769179,30;2;EUR;69925,30;75;EUR;2097,70;4790;EUR;54,70;86419;EUR;4,80;38;10;31;33;22;18;32;
Wednesday;04.8.2010;3;18;26;33;34;41;32;DJP;;1765739,10;4;EUR;45298,10;164;EUR;1242,90;6691;EUR;48,50;114079;EUR;4,70;3;33;26;18;41;34;32;
Sunday;08.8.2010;1;6;7;9;19;30;28;3;EUR;1056727,60;14;EUR;18239,50;501;EUR;573,30;15390;EUR;31,10;198034;EUR;3,80;19;30;1;6;7;9;28;
