weekday;date;nr1asc;nr2asc;nr3asc;nr4asc;nr5asc;nr6asc;additionalNr;six;currency1;rateSix;fiveAddNr;currency2;rateFiveAddNr;five;currency3;rateFive;four;currency4;rateFour;three;currency5;rateThree;nr1;nr2;nr3;nr4;nr5;nr6;additionalNr;
Sunday;13.11.1994;4;7;8;13;15;29;5;5;ATS;7000000,00;17;ATS;355482,00;593;ATS;15286,00;28533;ATS;423,00;457769;ATS;33,00;4;7;29;13;15;8;5;
Sunday;20.11.1994;4;14;21;25;35;40;36;4;ATS;3889635,00;6;ATS;864363,00;391;ATS;19895,00;18621;ATS;557,00;319635;ATS;40,00;21;35;40;4;14;25;36;
Sunday;27.11.1994;4;26;30;35;36;38;28;JP;;16103664,00;2;ATS;2683944,00;240;ATS;33549,00;18797;ATS;571,00;338050;ATS;39,00;36;26;30;4;35;38;28;
Sunday;04.12.1994;1;5;11;20;35;40;45;8;ATS;7030860,00;22;ATS;364235,00;649;ATS;18520,00;30365;ATS;527,00;512025;ATS;39,00;20;5;40;35;1;11;45;
Sunday;11.12.1994;6;9;14;18;37;42;8;3;ATS;5326036,00;3;ATS;1775345,00;349;ATS;22891,00;17313;ATS;615,00;303758;ATS;43,00;42;14;9;6;37;18;8;
Sunday;18.12.1994;5;11;22;23;27;43;37;1;ATS;35967595,00;13;ATS;461123,00;550;ATS;16348,00;28320;ATS;423,00;456407;ATS;32,00;11;5;27;22;43;23;37;
Sunday;25.12.1994;2;5;24;39;41;43;45;1;ATS;16443445,00;7;ATS;783021,00;339;ATS;24252,00;17644;ATS;621,00;323441;ATS;42,00;5;39;2;41;24;43;45;
Sunday;03.01.1995;1;26;33;34;39;40;45;2;ATS;15000000,00;9;ATS;671902,00;487;ATS;18625,00;28829;ATS;419,00;399647;ATS;37,00;33;1;34;39;26;40;45;
Sunday;08.01.1995;7;9;13;16;22;27;23;3;ATS;4833029,00;14;ATS;345216,00;589;ATS;12308,00;27744;ATS;348,00;404577;ATS;29,00;7;22;16;9;13;27;23;
Sunday;15.01.1995;6;7;9;30;33;40;5;1;ATS;16765762,00;7;ATS;798369,00;486;ATS;17248,00;24233;ATS;461,00;408673;ATS;34,00;6;30;9;7;33;40;5;
Sunday;22.01.1995;9;17;27;36;38;42;23;7;ATS;2241757,00;26;ATS;201183,00;849;ATS;9241,00;26939;ATS;388,00;368641;ATS;35,00;27;38;42;9;17;36;23;
Sunday;29.01.1995;2;11;20;28;30;35;8;4;ATS;6251959,00;14;ATS;381139,00;533;ATS;15016,00;23822;ATS;447,00;371931;ATS;35,00;11;28;30;2;35;20;8;
Sunday;05.02.1995;1;12;20;22;37;42;7;1;ATS;15714461,00;7;ATS;748307,00;312;ATS;25183,00;15717;ATS;666,00;272631;ATS;48,00;20;42;1;22;37;12;7;
Sunday;12.02.1995;2;4;9;21;22;42;28;3;ATS;5298196,00;7;ATS;756885,00;414;ATS;19196,00;23367;ATS;453,00;385454;ATS;34,00;21;2;22;4;42;9;28;
Sunday;19.02.1995;9;15;25;26;40;43;36;JP;;15710523,00;7;ATS;748120,00;324;ATS;24244,00;17857;ATS;586,00;317955;ATS;41,00;25;40;43;26;15;9;36;
Sunday;26.02.1995;17;23;27;28;29;43;44;3;ATS;18391361,00;7;ATS;1131096,00;526;ATS;22578,00;30315;ATS;522,00;555550;ATS;35,00;28;23;27;29;43;17;44;
Sunday;05.03.1995;4;5;13;21;42;45;31;1;ATS;16312544,00;3;ATS;1812504,00;299;ATS;27278,00;17686;ATS;614,00;323963;ATS;41,00;45;42;13;21;4;5;31;
Sunday;12.03.1995;1;7;14;19;31;40;22;2;ATS;7859726,00;12;ATS;436651,00;392;ATS;20050,00;22093;ATS;474,00;319196;ATS;41,00;19;1;40;31;7;14;22;
Sunday;19.03.1995;4;5;30;35;38;42;36;JP;;15142574,00;7;ATS;721074,00;194;ATS;39027,00;14688;ATS;687,00;271805;ATS;46,00;30;38;42;35;5;4;36;
Sunday;26.03.1995;3;14;17;31;39;43;38;4;ATS;8681047,00;7;ATS;932457,00;577;ATS;16968,00;25139;ATS;519,00;407463;ATS;40,00;31;43;39;14;3;17;38;
Sunday;02.04.1995;3;7;11;15;17;35;5;JP;;15649307,00;24;ATS;217351,00;555;ATS;14098,00;28670;ATS;363,00;424920;ATS;30,00;11;3;17;7;15;35;5;
Sunday;09.04.1995;3;7;21;28;40;41;34;6;ATS;5889341,00;22;ATS;298283,00;656;ATS;15005,00;30676;ATS;427,00;482493;ATS;34,00;28;21;41;7;40;3;34;
Sunday;16.04.1995;6;8;10;16;22;35;23;2;ATS;7794136,00;11;ATS;472371,00;565;ATS;13794,00;27640;ATS;375,00;403778;ATS;32,00;35;6;10;8;16;22;23;
Sunday;23.04.1995;12;26;30;38;43;44;17;1;ATS;14501245,00;6;ATS;805624,00;194;ATS;37374,00;12859;ATS;751,00;265904;ATS;45,00;44;30;12;43;26;38;17;
Sunday;30.04.1995;21;24;26;38;39;41;25;JP;;14738954,00;5;ATS;982596,00;248;ATS;29715,00;14637;ATS;671,00;280023;ATS;43,00;24;38;41;26;39;21;25;
Sunday;07.05.1995;1;10;15;28;38;42;31;5;ATS;10041405,00;16;ATS;431856,00;614;ATS;16880,00;26007;ATS;531,00;414437;ATS;41,00;15;42;38;28;10;1;31;
Sunday;14.05.1995;7;9;13;15;16;30;20;1;ATS;14851252,00;14;ATS;353601,00;402;ATS;18471,00;22208;ATS;445,00;354141;ATS;34,00;15;30;13;7;16;9;20;
Sunday;21.05.1995;8;15;25;33;35;45;42;JP;;14479684,00;10;ATS;482656,00;637;ATS;11365,00;22498;ATS;429,00;300414;ATS;40,00;15;8;45;35;33;25;42;
Sunday;28.05.1995;1;3;28;36;38;43;6;3;ATS;11061484,00;8;ATS;779365,00;314;ATS;29784,00;19295;ATS;646,00;357873;ATS;43,00;1;38;28;43;36;3;6;
Sunday;04.06.1995;9;22;30;37;38;44;23;JP;;14666717,00;4;ATS;1222226,00;272;ATS;26960,00;14146;ATS;691,00;264195;ATS;46,00;38;9;30;37;22;44;23;
Sunday;11.06.1995;13;23;38;41;42;45;4;1;ATS;33184415,00;8;ATS;771570,00;247;ATS;37485,00;16145;ATS;764,00;309744;ATS;49,00;41;38;42;23;13;45;4;
Sunday;18.06.1995;4;9;27;28;40;42;45;5;ATS;2968136,00;8;ATS;618361,00;471;ATS;15754,00;23434;ATS;422,00;367072;ATS;33,00;9;42;40;28;27;4;45;
Sunday;25.06.1995;10;12;27;28;40;43;38;1;ATS;15262666,00;13;ATS;391350,00;403;ATS;18936,00;20057;ATS;507,00;342784;ATS;37,00;28;40;27;43;12;10;38;
Sunday;02.07.1995;4;15;18;23;24;29;40;1;ATS;14319181,00;7;ATS;681865,00;385;ATS;18596,00;16627;ATS;574,00;294856;ATS;40,00;4;29;24;23;15;18;40;
Sunday;09.07.1995;4;9;11;32;42;44;35;JP;;14159811,00;3;ATS;1573312,00;255;ATS;27764,00;15078;ATS;626,00;283407;ATS;41,00;4;32;44;11;9;42;35;
Sunday;16.07.1995;1;2;22;26;31;33;16;3;ATS;10853101,00;13;ATS;471781,00;332;ATS;27710,00;19977;ATS;614,00;381315;ATS;40,00;1;22;33;2;31;26;16;
Sunday;23.07.1995;1;11;19;26;32;39;15;JP;;14033565,00;6;ATS;779642,00;302;ATS;23234,00;16533;ATS;565,00;291552;ATS;40,00;1;26;39;32;19;11;15;
Sunday;30.07.1995;7;19;20;21;29;31;32;3;ATS;11142104,00;11;ATS;587659,00;511;ATS;18975,00;28200;ATS;458,00;462965;ATS;34,00;19;29;7;31;20;21;32;
Sunday;06.08.1995;5;18;19;23;30;45;12;JP;;14406743,00;10;ATS;480224,00;284;ATS;25363,00;15914;ATS;603,00;291864;ATS;41,00;45;18;19;23;5;30;12;
Sunday;13.08.1995;6;9;22;25;26;45;5;3;ATS;11057230,00;13;ATS;481152,00;540;ATS;17374,00;24915;ATS;502,00;408428;ATS;38,00;22;9;6;45;25;26;5;
Sunday;20.08.1995;4;18;19;32;37;38;5;JP;;14350428,00;8;ATS;597934,00;232;ATS;30927,00;12447;ATS;768,00;241454;ATS;49,00;38;19;18;4;37;32;5;
Sunday;27.08.1995;1;17;19;26;35;44;3;3;ATS;11584848,00;17;ATS;400080,00;526;ATS;19395,00;24278;ATS;560,00;396350;ATS;42,00;19;1;44;26;17;35;3;
Sunday;03.09.1995;7;15;23;36;42;43;30;3;ATS;4963262,00;24;ATS;206802,00;441;ATS;16881,00;21416;ATS;463,00;327076;ATS;37,00;7;23;43;36;15;42;30;
Sunday;10.09.1995;12;14;20;31;35;44;19;6;ATS;2434770,00;5;ATS;973908,00;270;ATS;27053,00;13235;ATS;735,00;239050;ATS;50,00;44;14;35;31;12;20;19;
Sunday;17.09.1995;2;23;26;29;37;40;34;1;ATS;14425852,00;8;ATS;601077,00;295;ATS;24450,00;15350;ATS;626,00;278446;ATS;43,00;23;37;26;29;40;2;34;
Sunday;24.09.1995;2;3;7;10;12;44;31;1;ATS;25740455,00;14;ATS;374772,00;448;ATS;17567,00;24328;ATS;431,00;362680;ATS;36,00;44;7;10;3;2;12;31;
Sunday;01.10.1995;1;2;4;5;17;44;26;1;ATS;14659634,00;8;ATS;610818,00;354;ATS;20705,00;23312;ATS;419,00;313161;ATS;39,00;2;5;17;44;1;4;26;
Sunday;08.10.1995;1;5;30;33;35;42;29;2;ATS;7438422,00;4;ATS;1239737,00;305;ATS;24388,00;16641;ATS;595,00;293525;ATS;42,00;42;5;1;35;33;30;29;
Sunday;15.10.1995;8;25;26;29;40;42;30;1;ATS;14746193,00;6;ATS;819232,00;285;ATS;25870,00;16651;ATS;590,00;296903;ATS;41,00;29;40;26;42;8;25;30;
Sunday;22.10.1995;1;17;26;30;33;44;24;3;ATS;4869163,00;6;ATS;811527,00;418;ATS;17473,00;20519;ATS;474,00;317710;ATS;38,00;17;44;30;26;1;33;24;
Sunday;29.10.1995;4;9;15;34;35;39;26;2;ATS;7046602,00;18;ATS;260985,00;335;ATS;21034,00;18205;ATS;516,00;316760;ATS;37,00;15;35;9;39;4;34;26;
Sunday;05.11.1995;1;12;19;24;28;44;4;1;ATS;14109154,00;12;ATS;391920,00;384;ATS;18371,00;17435;ATS;539,00;287195;ATS;40,00;24;28;12;19;44;1;4;
Sunday;12.11.1995;7;9;10;25;26;32;11;1;ATS;14394639,00;9;ATS;533134,00;341;ATS;21106,00;18857;ATS;508,00;332610;ATS;36,00;7;26;25;10;32;9;11;
Sunday;19.11.1995;1;2;8;12;19;23;18;2;ATS;7268379,00;15;ATS;323039,00;714;ATS;10179,00;26092;ATS;371,00;361877;ATS;33,00;19;1;12;23;8;2;18;
Sunday;26.11.1995;7;16;18;21;22;32;29;JP;;14364445,00;9;ATS;532016,00;306;ATS;23471,00;18088;ATS;529,00;320673;ATS;37,00;7;22;32;18;16;21;29;
Sunday;03.12.1995;13;15;24;25;28;44;2;1;ATS;51901699,00;15;ATS;514951,00;481;ATS;24088,00;24271;ATS;636,00;443452;ATS;43,00;24;25;13;15;44;28;2;
Sunday;10.12.1995;11;13;17;19;25;44;43;3;ATS;4861738,00;14;ATS;347267,00;382;ATS;19090,00;19046;ATS;510,00;314742;ATS;38,00;19;25;13;17;11;44;43;
Sunday;17.12.1995;5;6;12;14;16;27;41;4;ATS;3774879,00;10;ATS;503317,00;601;ATS;12561,00;26852;ATS;374,00;392788;ATS;32,00;5;6;12;27;14;16;41;
Sunday;23.12.1995;5;8;18;31;36;45;27;JP;;15898540,00;25;ATS;211980,00;295;ATS;26946,00;17129;ATS;618,00;297752;ATS;44,00;31;5;45;18;36;8;27;
Sunday;31.12.1995;13;24;25;29;32;33;35;1;ATS;34783566,00;10;ATS;629500,00;397;ATS;23784,00;21266;ATS;592,00;376132;ATS;41,00;25;13;29;33;32;24;35;
Sunday;07.01.1996;14;25;27;37;38;43;1;1;ATS;13914452,00;5;ATS;927630,00;254;ATS;27390,00;13324;ATS;696,00;247892;ATS;46,00;14;27;25;43;37;38;1;
Sunday;14.01.1996;17;18;20;30;32;44;25;JP;;15435818,00;4;ATS;1286318,00;263;ATS;29345,00;15687;ATS;655,00;283652;ATS;45,00;32;17;30;18;20;44;25;
Sunday;21.01.1996;16;18;22;25;31;32;23;DJP;;36237842,00;9;ATS;770445,00;312;ATS;33336,00;21191;ATS;654,00;357234;ATS;48,00;31;32;16;18;22;25;23;
Sunday;28.01.1996;6;22;30;33;35;45;18;5;ATS;14022110,00;16;ATS;705681,00;827;ATS;20479,00;42771;ATS;527,00;717633;ATS;39,00;22;6;30;33;35;45;18;
Sunday;04.02.1996;15;19;23;28;30;45;16;1;ATS;16551490,00;5;ATS;1103432,00;351;ATS;23577,00;19396;ATS;568,00;337051;ATS;40,00;19;45;23;15;30;28;16;
Sunday;11.02.1996;5;12;15;20;21;41;3;JP;;15974760,00;9;ATS;591657,00;328;ATS;24351,00;18219;ATS;584,00;334842;ATS;39,00;12;5;15;21;41;20;3;
Sunday;18.02.1996;13;23;24;30;33;43;11;4;ATS;14529898,00;32;ATS;272604,00;1944;ATS;6730,00;41138;ATS;424,00;556773;ATS;39,00;30;33;43;24;23;13;11;
Sunday;25.02.1996;5;34;36;37;42;43;25;2;ATS;8000574,00;11;ATS;484883,00;288;ATS;27779,00;15513;ATS;687,00;281086;ATS;47,00;5;36;43;37;42;34;25;
Sunday;03.03.1996;14;22;25;31;33;40;28;2;ATS;7991040,00;6;ATS;887893,00;427;ATS;18714,00;20195;ATS;527,00;332107;ATS;40,00;22;40;25;14;31;33;28;
Sunday;10.03.1996;17;22;25;29;34;39;14;5;ATS;3361027,00;18;ATS;311206,00;535;ATS;15705,00;25803;ATS;434,00;381552;ATS;36,00;29;25;22;39;34;17;14;
Sunday;17.03.1996;3;8;17;22;33;40;34;5;ATS;3124801,00;14;ATS;372000,00;832;ATS;9389,00;28641;ATS;363,00;410031;ATS;31,00;8;40;33;17;22;3;34;
Sunday;24.03.1996;10;21;23;29;34;39;38;6;ATS;2514780,00;19;ATS;264713,00;757;ATS;9966,00;28202;ATS;356,00;374864;ATS;33,00;23;34;10;21;39;29;38;
Sunday;31.03.1996;8;13;29;34;35;41;2;3;ATS;4992747,00;12;ATS;416062,00;251;ATS;29837,00;14639;ATS;682,00;274414;ATS;45,00;13;41;29;35;8;34;2;
Sunday;07.04.1996;3;13;25;27;31;37;1;1;ATS;15352091,00;6;ATS;852893,00;397;ATS;19335,00;21263;ATS;481,00;320185;ATS;39,00;27;25;3;13;37;31;1;
Sunday;14.04.1996;16;21;25;35;37;38;30;1;ATS;14395458,00;3;ATS;1599495,00;252;ATS;28562,00;14348;ATS;668,00;259643;ATS;46,00;25;38;16;35;37;21;30;
Sunday;21.04.1996;3;20;27;32;39;44;24;2;ATS;7251049,00;5;ATS;966806,00;549;ATS;13207,00;19367;ATS;499,00;310553;ATS;38,00;39;3;27;32;20;44;24;
Sunday;28.04.1996;5;11;16;17;26;40;36;2;ATS;7040201,00;17;ATS;276086,00;461;ATS;15271,00;23207;ATS;404,00;364532;ATS;32,00;17;11;40;16;26;5;36;
Sunday;05.05.1996;22;23;26;31;36;39;14;1;ATS;14146900,00;11;ATS;428693,00;326;ATS;21697,00;18897;ATS;499,00;307800;ATS;38,00;26;31;22;39;36;23;14;
Sunday;12.05.1996;1;16;30;33;43;45;7;2;ATS;7052061,00;12;ATS;391781,00;380;ATS;18558,00;18471;ATS;509,00;297255;ATS;39,00;16;30;33;43;45;1;7;
Sunday;19.05.1996;6;10;12;14;33;45;4;1;ATS;13640740,00;9;ATS;505212,00;324;ATS;21050,00;17458;ATS;520,00;292848;ATS;38,00;6;14;10;12;45;33;4;
Sunday;26.05.1996;9;16;27;29;40;41;26;5;ATS;2753659,00;18;ATS;254968,00;626;ATS;10997,00;23057;ATS;398,00;333674;ATS;34,00;41;40;27;16;29;9;26;
Sunday;02.06.1996;7;12;16;21;39;41;3;1;ATS;13553552,00;11;ATS;410713,00;364;ATS;18617,00;17873;ATS;505,00;298989;ATS;37,00;16;7;21;39;41;12;3;
Sunday;09.06.1996;9;12;19;28;31;43;29;4;ATS;3339295,00;12;ATS;371032,00;421;ATS;15863,00;18160;ATS;490,00;295258;ATS;37,00;9;43;28;12;31;19;29;
Sunday;16.06.1996;4;21;28;37;38;39;8;1;ATS;35000000,00;13;ATS;403705,00;338;ATS;23290,00;20286;ATS;517,00;325120;ATS;40,00;21;37;39;4;38;28;8;
Sunday;23.06.1996;1;8;13;15;28;42;7;JP;;13742321,00;12;ATS;381731,00;401;ATS;17135,00;18079;ATS;506,00;300362;ATS;38,00;1;42;15;28;8;13;7;
Sunday;30.06.1996;3;4;6;14;31;33;40;2;ATS;25033659,00;5;ATS;1505511,00;480;ATS;23523,00;26468;ATS;568,00;486272;ATS;38,00;3;31;4;33;14;6;40;
Sunday;07.07.1996;6;16;17;33;34;43;13;JP;;14287971,00;6;ATS;793776,00;356;ATS;20067,00;18297;ATS;520,00;307590;ATS;38,00;34;33;16;17;6;43;13;
Sunday;14.07.1996;4;30;32;34;36;40;41;1;ATS;33390835,00;6;ATS;1061270,00;489;ATS;19532,00;21116;ATS;603,00;367755;ATS;43,00;36;34;30;40;32;4;41;
Sunday;21.07.1996;1;16;26;37;41;45;22;JP;;14283556,00;6;ATS;793530,00;289;ATS;24712,00;14288;ATS;666,00;247710;ATS;48,00;37;26;1;41;45;16;22;
Sunday;28.07.1996;10;13;19;25;36;40;44;1;ATS;33831308,00;8;ATS;814489,00;442;ATS;22112,00;22525;ATS;578,00;391893;ATS;41,00;13;10;36;40;19;25;44;
Sunday;04.08.1996;3;7;16;23;26;27;45;2;ATS;7137441,00;17;ATS;279899,00;667;ATS;10700,00;28802;ATS;330,00;415969;ATS;28,00;7;16;23;26;3;27;45;
Sunday;11.08.1996;1;3;22;27;32;40;5;JP;;14029637,00;12;ATS;389712,00;353;ATS;19872,00;18630;ATS;502,00;309173;ATS;37,00;40;22;3;1;32;27;5;
Sunday;18.08.1996;7;21;26;28;41;44;11;DJP;;32923887,00;16;ATS;393630,00;443;ATS;21325,00;25453;ATS;494,00;435727;ATS;36,00;44;21;28;26;7;41;11;
Sunday;25.08.1996;8;15;24;35;42;44;6;1;ATS;60213905,00;12;ATS;758056,00;662;ATS;20611,00;32395;ATS;561,00;535639;ATS;42,00;24;42;15;44;8;35;6;
Sunday;01.09.1996;4;6;15;25;29;38;17;2;ATS;7615674,00;13;ATS;390547,00;450;ATS;16923,00;20097;ATS;505,00;317222;ATS;40,00;15;25;38;6;4;29;17;
Sunday;08.09.1996;5;7;18;29;42;45;33;3;ATS;5482863,00;9;ATS;609207,00;346;ATS;23769,00;18442;ATS;594,00;329142;ATS;41,00;42;29;5;7;18;45;33;
Sunday;15.09.1996;1;4;8;21;27;34;22;1;ATS;41759416,00;9;ATS;1546645,00;679;ATS;30750,00;31454;ATS;885,00;492731;ATS;70,00;21;34;27;4;1;8;22;
Sunday;22.09.1996;1;2;4;27;31;34;11;4;ATS;3790803,00;7;ATS;722057,00;281;ATS;26980,00;18338;ATS;551,00;304264;ATS;41,00;31;2;27;4;1;34;11;
Sunday;29.09.1996;16;17;26;31;38;42;15;2;ATS;7386348,00;3;ATS;1641410,00;324;ATS;22797,00;16954;ATS;580,00;297990;ATS;41,00;26;17;42;31;38;16;15;
Sunday;06.10.1996;6;18;34;35;41;44;45;2;ATS;17500000,00;11;ATS;528992,00;312;ATS;27975,00;18312;ATS;635,00;303360;ATS;47,00;41;6;35;18;44;34;45;
Sunday;13.10.1996;6;16;22;25;42;44;33;1;ATS;14849302,00;13;ATS;380751,00;280;ATS;26516,00;15941;ATS;621,00;273001;ATS;45,00;16;22;25;44;42;6;33;
Sunday;20.10.1996;14;17;29;31;35;42;36;JP;;14794031,00;2;ATS;2465671,00;367;ATS;20155,00;16328;ATS;604,00;294045;ATS;41,00;17;42;35;29;31;14;36;
Sunday;27.10.1996;7;12;15;28;35;41;39;6;ATS;8518635,00;25;ATS;286983,00;676;ATS;15919,00;30374;ATS;472,00;484129;ATS;37,00;7;41;15;35;12;28;39;
Sunday;03.11.1996;4;5;11;22;26;44;41;1;ATS;14729207,00;11;ATS;446339,00;423;ATS;17410,00;22665;ATS;433,00;361466;ATS;33,00;11;26;22;5;4;44;41;
Sunday;10.11.1996;7;14;18;35;37;44;19;1;ATS;14920458,00;4;ATS;1243371,00;274;ATS;27227,00;14322;ATS;694,00;265971;ATS;46,00;14;44;35;18;37;7;19;
Sunday;17.11.1996;3;11;18;22;27;32;44;5;ATS;2952308,00;10;ATS;492051,00;528;ATS;13978,00;25556;ATS;385,00;367721;ATS;33,00;32;3;18;22;11;27;44;
Sunday;24.11.1996;2;8;13;20;24;34;1;2;ATS;7260962,00;12;ATS;403386,00;408;ATS;17796,00;20477;ATS;472,00;315845;ATS;38,00;2;34;13;8;24;20;1;
Sunday;01.12.1996;1;23;24;27;29;40;45;1;ATS;14545865,00;10;ATS;484862,00;233;ATS;31214,00;15698;ATS;617,00;285921;ATS;42,00;40;27;24;29;23;1;45;
Sunday;08.12.1996;11;26;27;31;39;43;9;2;ATS;7292542,00;8;ATS;607711,00;360;ATS;20257,00;19764;ATS;491,00;339714;ATS;35,00;11;43;31;39;27;26;9;
Sunday;15.12.1996;5;15;17;38;41;45;44;4;ATS;3677305,00;3;ATS;1634357,00;324;ATS;22699,00;17890;ATS;548,00;304239;ATS;40,00;17;38;5;15;45;41;44;
Sunday;22.12.1996;6;26;31;34;38;39;35;JP;;35000000,00;10;ATS;605220,00;308;ATS;29475,00;19079;ATS;634,00;363502;ATS;41,00;31;6;26;34;38;39;35;
Sunday;29.12.1996;1;9;23;24;26;35;42;1;ATS;56775576,00;6;ATS;1209754,00;667;ATS;16323,00;28879;ATS;502,00;479690;ATS;37,00;26;35;24;1;23;9;42;
Sunday;05.01.1997;3;8;9;25;26;35;34;3;ATS;4936159,00;9;ATS;548462,00;389;ATS;19034,00;20495;ATS;481,00;355965;ATS;34,00;25;9;35;8;26;3;34;
Sunday;12.01.1997;4;5;6;8;21;35;3;1;ATS;14713144,00;8;ATS;613047,00;336;ATS;21894,00;21407;ATS;458,00;356502;ATS;34,00;8;21;6;4;5;35;3;
Sunday;19.01.1997;3;7;26;28;31;40;38;2;ATS;7405059,00;8;ATS;617088,00;466;ATS;15890,00;23085;ATS;427,00;368400;ATS;33,00;31;3;7;26;40;28;38;
Sunday;26.01.1997;2;7;32;39;42;43;8;3;ATS;5076055,00;7;ATS;725150,00;283;ATS;26904,00;16040;ATS;632,00;294234;ATS;43,00;32;42;39;2;7;43;8;
Sunday;02.02.1997;4;8;20;28;37;39;13;1;ATS;14832217,00;6;ATS;824012,00;505;ATS;14685,00;20554;ATS;481,00;312317;ATS;39,00;8;37;4;20;28;39;13;
Sunday;09.02.1997;1;5;10;20;26;45;27;3;ATS;4901633,00;13;ATS;377048,00;548;ATS;13416,00;25875;ATS;378,00;350031;ATS;35,00;45;1;10;26;5;20;27;
Sunday;16.02.1997;5;11;19;30;33;44;20;3;ATS;11666666,00;20;ATS;310665,00;787;ATS;11842,00;33450;ATS;371,00;467812;ATS;33,00;44;11;5;30;33;19;20;
Sunday;23.02.1997;12;21;24;29;33;35;28;JP;;14744455,00;8;ATS;614352,00;454;ATS;16238,00;22445;ATS;437,00;340556;ATS;36,00;12;33;24;29;21;35;28;
Sunday;02.03.1997;16;17;24;30;38;44;14;1;ATS;53776731,00;10;ATS;809593,00;403;ATS;30133,00;22380;ATS;723,00;436610;ATS;46,00;24;16;17;30;44;38;14;
Sunday;09.03.1997;3;6;10;27;31;36;35;JP;;15357053,00;6;ATS;853169,00;489;ATS;15702,00;23364;ATS;438,00;366544;ATS;34,00;36;27;6;10;3;31;35;
Sunday;16.03.1997;5;7;12;17;35;41;19;1;ATS;37500717,00;19;ATS;388485,00;650;ATS;17033,00;33326;ATS;442,00;528890;ATS;34,00;41;12;7;5;17;35;19;
Sunday;23.03.1997;4;15;31;36;38;44;42;2;ATS;8223400,00;9;ATS;609140,00;350;ATS;23495,00;17443;ATS;628,00;293634;ATS;46,00;38;44;15;31;4;36;42;
Sunday;30.03.1997;14;17;26;27;36;44;3;JP;;15593220,00;18;ATS;288763,00;367;ATS;21244,00;22315;ATS;465,00;361427;ATS;35,00;26;17;44;27;14;36;3;
Sunday;06.04.1997;7;12;25;27;28;30;5;5;ATS;7013294,00;28;ATS;231824,00;561;ATS;17355,00;31840;ATS;407,00;468266;ATS;34,00;27;7;12;30;25;28;5;
Sunday;13.04.1997;17;22;23;40;41;42;11;1;ATS;15091827,00;8;ATS;628951,00;268;ATS;28161,00;13556;ATS;742,00;274676;ATS;45,00;40;42;17;23;41;22;11;
Sunday;20.04.1997;14;15;19;26;33;45;38;3;ATS;4909850,00;5;ATS;981970,00;322;ATS;22871,00;17906;ATS;548,00;313141;ATS;39,00;33;19;15;45;14;26;38;
Sunday;27.04.1997;7;9;11;13;35;43;8;1;ATS;14355825,00;3;ATS;1595091,00;387;ATS;18547,00;19991;ATS;478,00;341249;ATS;35,00;35;11;13;43;9;7;8;
Sunday;04.05.1997;5;19;22;25;41;45;3;2;ATS;7158321,00;12;ATS;397684,00;282;ATS;25384,00;15869;ATS;601,00;281486;ATS;42,00;19;22;5;45;25;41;3;
Sunday;11.05.1997;3;28;34;35;39;40;29;2;ATS;7108190,00;9;ATS;526532,00;193;ATS;36830,00;15199;ATS;623,00;288602;ATS;41,00;39;3;34;40;28;35;29;
Sunday;18.05.1997;5;22;26;28;36;45;25;JP;;13911578,00;7;ATS;662456,00;415;ATS;16760,00;21232;ATS;436,00;337700;ATS;34,00;5;28;45;26;22;36;25;
Sunday;25.05.1997;2;14;21;23;41;42;35;DJP;;31721890,00;8;ATS;742096,00;361;ATS;24668,00;19181;ATS;619,00;347814;ATS;42,00;14;42;41;23;2;21;35;
Sunday;01.06.1997;3;10;13;18;30;35;23;1;ATS;59043145,00;23;ATS;395960,00;682;ATS;20030,00;34705;ATS;524,00;584916;ATS;38,00;3;18;10;30;35;13;23;
Sunday;08.06.1997;3;4;9;26;32;33;39;2;ATS;7444211,00;7;ATS;708972,00;320;ATS;23263,00;20504;ATS;484,00;363495;ATS;34,00;26;4;32;9;3;33;39;
Sunday;15.06.1997;11;18;22;23;42;45;26;JP;;14663052,00;5;ATS;977536,00;225;ATS;32584,00;13902;ATS;703,00;263994;ATS;46,00;11;23;42;22;18;45;26;
Sunday;22.06.1997;4;10;18;23;24;31;26;4;ATS;13201525,00;14;ATS;559047,00;484;ATS;24256,00;27168;ATS;576,00;463475;ATS;42,00;4;31;10;23;18;24;26;
Sunday;29.06.1997;3;5;8;15;28;41;20;JP;ATS;14903451,00;10;ATS;496781,00;589;ATS;12651,00;26027;ATS;381,00;383346;ATS;32,00;5;3;41;28;15;8;20;
Sunday;06.07.1997;2;4;10;13;25;44;17;2;ATS;17594423,00;11;ATS;614708,00;464;ATS;21859,00;24229;ATS;558,00;410600;ATS;41,00;44;25;4;10;13;2;17;
Sunday;13.07.1997;6;33;35;37;42;43;3;JP;;14771132,00;14;ATS;351693,00;259;ATS;28515,00;16152;ATS;609,00;283416;ATS;43,00;33;35;6;43;42;37;3;
Sunday;20.07.1997;1;11;21;24;38;42;23;5;ATS;7247195,00;15;ATS;476996,00;590;ATS;18190,00;25634;ATS;558,00;419982;ATS;42,00;24;21;11;38;1;42;23;
Sunday;27.07.1997;6;15;24;41;43;45;1;1;ATS;14572515,00;6;ATS;809584,00;275;ATS;26495,00;14360;ATS;676,00;260809;ATS;46,00;24;43;45;41;6;15;1;
Sunday;03.08.1997;1;3;6;10;33;39;42;JP;;14540397,00;13;ATS;372830,00;354;ATS;20537,00;20348;ATS;476,00;345402;ATS;35,00;1;39;33;6;10;3;42;
